domain,problem,metric,ceiling,ceiling_sd,margin,ratio,reachable,metric_spread,spread_ratio,null_because,seeds,restarts
physics,time_dilation,rmse,0.1207448715221036,0.1707162342951807,0.1581825938666439,0.7633259043905789,False,0.2517747653787813,1.5916717460774503,faithful,10,3
physics,gravitational_field_strength,rmse,0.15165056689804546,0.35513540866606946,0.58608946037066,0.25874986184214477,False,2.0224723906121325,3.4507912654376383,faithful,10,3
physics,malus_law,rmse,0.02737253844223133,0.0865595668179683,1.1292271921993675,0.024240063143465863,False,5.421920942276797,4.801443836750564,faithful,10,3
physics,inductor_energy,rmse,0.0,0.0,18.107598969426434,0.0,False,21.35051203827856,1.1790912795411244,faithful,10,3
physics,resistivity_resistance,rmse,0.0,0.0,16.297483273856813,0.0,False,40.694447484785016,2.4969774044845297,faithful,10,3
physics,capacitor_energy,rmse,0.0,0.0,452.3520228638747,0.0,False,723.0631031306423,1.5984522376022006,faithful,10,3
physics,specific_heat_energy,rmse,0.0,0.0,50.93260944920313,0.0,False,59.03583881471832,1.159097078534663,faithful,10,3
